#---------------------------- KTU 1.55 1
149284	ṯt	ṯn(I)/	ṯn (I)	num.	two	
#---------------------------- KTU 1.55 2
149285	xtm	xtm				DULAT: NOT FOUND
149286						
#---------------------------- KTU 1.55 3
149287	irtḥṣ	irtḥṣ				DULAT: NOT FOUND
149288	nn	gr[;grš[	/g-r(-y)/;/g-r-š/	vb;vb	to attack;to eject	
#---------------------------- KTU 1.55 4
149289	idm	id+m(I);id+m(II)	ỉd,-m (I);ỉd,-m (II)	conj.,morph.;conj.,emph. or det. encl. morph.	when,;when,und das (ist) so!	
149290	nn	gr[;grš[	/g-r(-y)/;/g-r-š/	vb;vb	to attack;to eject	
#---------------------------- KTU 1.55 5
149291	bṯn	bṯn/	bṯn	n.	serpent	
149292	alt	alt(I)/;alt(II)/	ảlt (I);ảlt (II)	n.;n.	curse;support	
#---------------------------- KTU 1.55 6
149293	b	b	b	prep.	in	
149294	ṯlṯ	ṯlṯ(I)/;ṯlṯ(V)/;ṯlṯ(II)/	ṯlṯ (I);ṯlṯ (V);ṯlṯ (II)	n. num.;n.;adj. ord. num.	three;copper;third	
149295	b	b	b	prep.	in	
149296	ṯlṯ	ṯlṯ(I)/;ṯlṯ(V)/;ṯlṯ(II)/	ṯlṯ (I);ṯlṯ (V);ṯlṯ (II)	n. num.;n.;adj. ord. num.	three;copper;third	
#---------------------------- KTU 1.55 7
149297	m	l(I)	l (I)	prep.	to	
149298	nn	gr[;grš[	/g-r(-y)/;/g-r-š/	vb;vb	to attack;to eject	
149299	br	br/;br(I)/;br[	br(r);br (I);/b-r(-r)/	n.;n.;vb	tin;Art Seeschiff;to be or remain pure	
#---------------------------- KTU 1.55 8
149300	thax	thax				DULAT: NOT FOUND
