id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.67 1						
149453	lk	l(I)+k	l (I)	prep.	to	
# KTU 1.67 2						
149454	ṯlmḥ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.67 3						
149455	w	w	w	conj.	and	
149456	krs	krs	krs			
149457	x	?	?	?	?	
# KTU 1.67 4						
149458	an	an(I); an(II)	ản (I); ản (II)	pers. pn.; adv.	I; wherever	
149459	mnmnm	mnmn/+m(I); mnmn/+m(II)	mnmn; mnmn	indef. pers. pn./element of DN; indef. pers. pn./element of DN	anyone; anyone	
149460	a	?	?	?	?	
# KTU 1.67 5						
149461	w	w	w	conj.	and	
149462	lnl	?	?	?	?	DULAT: NOT FOUND
149463	mˤnh	mˤn/+h	mʕn	n. m.	reply	
149464		?	?	?	?	
# KTU 1.67 6						
149465	ilt	il(t(I)/t	ỉlt (I)	n. f.	goddess	
149466	blt	bl(I); blt[; bly[t	bl (I); /b-l-t/; /b-l-y/	adv. or emph. functor; vb; vb	no; to open wide; to devour	
149467	blt	bl(I); blt[; bly[t	bl (I); /b-l-t/; /b-l-y/	adv. or emph. functor; vb; vb	no; to open wide; to devour	
149468	ṯp	?	?	?	?	DULAT: NOT FOUND
# KTU 1.67 7						
149469	a	?	?	?	?	
149470	anw	?	?	?	?	DULAT: NOT FOUND
149471	anw	?	?	?	?	DULAT: NOT FOUND
149472	ywl	?	?	?	?	DULAT: NOT FOUND
# KTU 1.67 8						
149473	yṯ	?	?	?	?	DULAT: NOT FOUND
149474	ṯpt	?	?	?	?	DULAT: NOT FOUND
149475	in	in/	ỉn	n. m.	lack of	
149476	in	in/	ỉn	n. m.	lack of	
149477	kly	kly[	/k-l-y/	vb	to finish	
# KTU 1.67 9						
149478	rty	rt/+y; rt/+y	rt; rt	PN; PN	rt; rt	
149479	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
149480	ulxxṯ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.67 10						
149481	yṯ	?	?	?	?	DULAT: NOT FOUND
149482	lsḫ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.67 11						
149483	ṯx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.67 12						
149484	a	?	?	?	?	
# KTU 1.67 13						
149485	xx	?	?	?	?	
# KTU 1.67 14						
149486	dxmˤx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.67 15						
149487	ištr	?	?	?	?	DULAT: NOT FOUND
149488	blt	bl(I); blt[; bly[t	bl (I); /b-l-t/; /b-l-y/	adv. or emph. functor; vb; vb	no; to open wide; to devour	
149489	in	in/	ỉn	n. m.	lack of	
# KTU 1.67 16						
149490	bltnrḫ	?	?	?	?	DULAT: NOT FOUND
149491	uṯp	?	?	?	?	DULAT: NOT FOUND
# KTU 1.67 17						
149492	pṯtn	pṯt(I)/+n; pṯt(I)/+n; pṯt(I)/+n	pṯt (I); pṯt (I); pṯt (I)	n. m.; n. m.; n. m.	linen; linen; linen	
149493	hd	hd/	hd(d)	DN	Haddu/Hadad	
149494	ṯb	ṯb[	/ṯ-b/	vb	to return	
# KTU 1.67 18						
149495	bltnklm	?	?	?	?	DULAT: NOT FOUND
# KTU 1.67 19						
149496	ltlkn	?	?	?	?	DULAT: NOT FOUND
149497	lwt	?	?	?	?	DULAT: NOT FOUND
# KTU 1.67 20						
149498	wm	w+m(I); w+m(II)	w; w	conj.; conj.	and; and	
149499	mˤnh	mˤn/+h	mʕn	n. m.	reply	
149500	aḏmr	?	?	?	?	DULAT: NOT FOUND
# KTU 1.67 21						
149501	q	?	?	?	?	
149502	ušsk	?	?	?	?	DULAT: NOT FOUND
149503	il	il(I)/	ỉl (I)	n. m.	god	
# KTU 1.67 22						
149504	u	u	ủ	conj.	or	
149505	nṯt	?	?	?	?	DULAT: NOT FOUND
149506	bl	bl(I); bl(II); bl(III)/	bl (I); bl (II); bl (III)	adv. or emph. functor; prep.; n. m.	no; without; blended beer	
# KTU 1.67 23						
149507	pdnx	?	?	?	?	DULAT: NOT FOUND
