#---------------------------- KTU 1.171 1
155759	bn	bn(I)/;bn(II);bn[	bn (I);bn (II);/b-n/	n.;prep.;vb	son;between;to understand
155760	bt	bt(II)/;bt(I)/;bt(III)/	bt (II);bt (I);bt (III)	n.;n.;n.	house;daughter;length
155761	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n.	to reign;kingdom (power and territory)
#---------------------------- KTU 1.171 2
155762	š	š/	š	n.	ram
155763	šrp	šrp/	šrp	n.	burnt sacrifice
155764	alp	alp(I)/;alp(II)/	ảlp (I);ảlp (II)	n.;num.	(head of) cattle;(one
155765	w	w	w	conj.	and
155766	š	š/	š	n.	ram
155767	šlmm	šlm(II)/	šlm (II)	n.	communion victim / sacrifice
#---------------------------- KTU 1.171 3
155768	w	w	w	conj.	and
155769	š	š/	š	n.	ram
155770	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
155771	ršp	ršp/	ršp	DN	Rašap
155772	bbt	bbt(II)/;bbt(I)/	bbt (II);bbt (I)	DN;TN	superintendent;bbt (I)
155773	ˤṣrm	ˤṣr(I)/+m(I);ˤṣr(I)/+m(II)	ʕṣr (I),-m (I);ʕṣr (I),-m (II)	n.,morph.;n.,emph. or det. encl. morph.	bird,;bird,und das (ist) so!
#---------------------------- KTU 1.171 4
155774	rm	rm(I)/;rm[;rm(II)/	rm (I);/r-m/;rm (II)	adj.;vb;n.	high;to go up;erection
155775	w	w	w	conj.	and
155776	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n.	to reign;kingdom (power and territory)
155777	ykbd	?	?	?	?	DULAT: NOT FOUND
155778	x	?	?	?	?
#---------------------------- KTU 1.171 5
155779		?	?	?	?
155780	šrp	šrp/	šrp	n.	burnt sacrifice
155781	ˤṣrm	ˤṣr(I)/+m(I);ˤṣr(I)/+m(II)	ʕṣr (I),-m (I);ʕṣr (I),-m (II)	n.,morph.;n.,emph. or det. encl. morph.	bird,;bird,und das (ist) so!
155782	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
155783	inšilm	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.171 6
155784	ṯdṯ	ṯdṯ/	ṯdṯ	adj./ord. num.	sixth
155785	yṯb	yṯb[	/y-ṯ-b/	vb	to sit down
155786	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n.	to reign;kingdom (power and territory)
155787	b	b	b	prep.	in
155788	urbt	urbt/	ủrbt	n.	window
#---------------------------- KTU 1.171 7
155789	śd	kms[+d	/k-m-s/,-d	vb,→	to buckle,
155790	b	b	b	prep.	in
155791	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven
155792	ḫdś	?	?	?	?	DULAT: NOT FOUND
155793	ṯrx	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.171 8
155794	xt	?	?	?	?	DULAT: NOT FOUND
155795	npš	npš(I)/	npš (I)	n.	throat
155796		?	?	?	?
