#---------------------------- KTU 1.25 1
147842	ixxš	?	?	?	?	DULAT: NOT FOUND
147843	xx	?	?	?	?
#---------------------------- KTU 1.25 2
147844	ilm	il(I)/	ỉl (I)	n.	god
147845	w	w	w	conj.	and
147846	ilht	ilt(I)/	ỉlt (I)	n.	goddess
147847	dt	d	d	det. or rel. functor	the one(s) of
#---------------------------- KTU 1.25 3
147848	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven
147849	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
147850	šbˤm	šbˤm/;šbˤ(I)/	šbʕm;šbʕ (I)	n. num.;n. num.	seventy;seven
147851	abx	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.25 4
147852	w	w	w	conj.	and
147853	ldm	yld[+m(I);yld[+m(II)	/y-l-d/,-m (I);/y-l-d/,-m (II)	vb,morph.;vb,emph. or det. encl. morph.	to give birth (to),;to give birth (to),und das (ist) so!
147854	dt	d	d	det. or rel. functor	the one(s) of
147855	ymtm	!y!mt[	/m-t/	vb	to die
#---------------------------- KTU 1.25 5
147856	ġr	ġr(I)/;ġr(III)/;ġr(V)/	ġr (I);ġr (III);ġr (V)	n.;n.;n.	mountain;skin;total
147857	lẓpn	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.25 6
147858	pn	pnm/;pn	pnm;pn	n.;functor	face;lest
147859	ym	ym(I)/;ym(II)/	ym (I);ym (II)	n.;n.	day;sea
147860	ymgn	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.25 7
147861	i	i(I)	ỉ (I)	interj.	woe
147862	bt	bt(II)/;bt(I)/;bt(III)/	bt (II);bt (I);bt (III)	n.;n.;n.	house;daughter;length
147863	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
147864	hdd	hd/	hd(d)	DN	Haddu
#---------------------------- KTU 1.25 8
147865	hkl	hkl/	hkl	n.	palace
147866	xxx	?	?	?	?
#---------------------------- KTU 1.25 9
147867	x	?	?	?	?
#---------------------------- KTU 1.25 10
147868	x	?	?	?	?
147869	ydh	yd(I)/	yd (I)	n.	hand
#---------------------------- KTU 1.25 11
147870	tmt	tm/	tm	adj.	complete
